Neighborhood,Year,Latitude,Longitude,Zillow_Value,Future_Prediction,Keras_Prediction,Missing_Forecast
Chaffee Park,2015,39.787909,-105.0109935,247470.03745792867,,,True
Chaffee Park,2016,39.787909,-105.0109935,285930.79474885046,,,True
Chaffee Park,2017,39.787909,-105.0109935,318710.9501211571,,,True
Chaffee Park,2018,39.787909,-105.0109935,348127.91927186697,,,True
Chaffee Park,2019,39.787909,-105.0109935,360257.99320790166,,,True
Chaffee Park,2020,39.787909,-105.0109935,376435.45969452057,,,True
Chaffee Park,2021,39.787909,-105.0109935,432076.2899711015,,,True
Chaffee Park,2022,39.787909,-105.0109935,488688.68762207916,,,True
Chaffee Park,2023,39.787909,-105.0109935,477336.7457121843,,,True
Chaffee Park,2024,39.787909,-105.0109935,479194.45380539657,522603.0,463506.0,False
Chaffee Park,2025,39.787909,-105.0109935,478183.552752936,560119.0,485027.0,False
Chaffee Park,2026,39.787909,-105.0109935,,599194.0,507639.0,False
Chaffee Park,2027,39.787909,-105.0109935,,638749.0,532054.0,False
Chaffee Park,2028,39.787909,-105.0109935,,678550.0,557651.0,False
Chaffee Park,2029,39.787909,-105.0109935,,718904.0,585497.0,False
Chaffee Park,2030,39.787909,-105.0109935,,759958.0,616052.0,False
Chaffee Park,2031,39.787909,-105.0109935,,801013.0,650219.0,False
Chaffee Park,2032,39.787909,-105.0109935,,842068.0,685521.0,False
Chaffee Park,2033,39.787909,-105.0109935,,883124.0,721077.0,False
Chaffee Park,2034,39.787909,-105.0109935,,924236.0,756823.0,False
Chaffee Park,2035,39.787909,-105.0109935,,965561.0,792672.0,False
Cheesman Park,2000,39.731979,-104.9664546,170249.15579235434,,,True
Cheesman Park,2001,39.731979,-104.9664546,199183.36636147086,,,True
Cheesman Park,2002,39.731979,-104.9664546,210329.88098835546,,,True
Cheesman Park,2003,39.731979,-104.9664546,208767.80077837908,,,True
Cheesman Park,2004,39.731979,-104.9664546,210903.7580404532,,,True
Cheesman Park,2005,39.731979,-104.9664546,215639.48164599945,,,True
Cheesman Park,2006,39.731979,-104.9664546,221800.01335497983,,,True
Cheesman Park,2007,39.731979,-104.9664546,222877.59015122268,,,True
Cheesman Park,2008,39.731979,-104.9664546,217240.5687916087,,,True
Cheesman Park,2009,39.731979,-104.9664546,213780.04318538893,,,True
Cheesman Park,2010,39.731979,-104.9664546,213219.9886672866,,,True
Cheesman Park,2011,39.731979,-104.9664546,199299.21071786378,,,True
Cheesman Park,2012,39.731979,-104.9664546,201125.13526820156,,,True
Cheesman Park,2013,39.731979,-104.9664546,225043.4370729069,,,True
Cheesman Park,2014,39.731979,-104.9664546,250573.87601786945,,,True
Cheesman Park,2015,39.731979,-104.9664546,288444.4814643908,,,True
Cheesman Park,2016,39.731979,-104.9664546,325535.30170048325,,,True
Cheesman Park,2017,39.731979,-104.9664546,352616.956964906,,,True
Cheesman Park,2018,39.731979,-104.9664546,376308.91815550905,,,True
Cheesman Park,2019,39.731979,-104.9664546,381931.95518600737,,,True
Cheesman Park,2020,39.731979,-104.9664546,386944.45612143516,,,True
Cheesman Park,2021,39.731979,-104.9664546,414914.6097281629,,,True
Cheesman Park,2022,39.731979,-104.9664546,456750.10808565,,,True
Cheesman Park,2023,39.731979,-104.9664546,438474.9888983755,,,True
Cheesman Park,2024,39.731979,-104.9664546,429538.5706418779,455976.0,482430.0,False
Cheesman Park,2025,39.731979,-104.9664546,417009.4556283698,481924.0,502167.0,False
Cheesman Park,2026,39.731979,-104.9664546,,519734.0,527424.0,False
Cheesman Park,2027,39.731979,-104.9664546,,560161.0,554703.0,False
Cheesman Park,2028,39.731979,-104.9664546,,600583.0,583598.0,False
Cheesman Park,2029,39.731979,-104.9664546,,641064.0,614204.0,False
Cheesman Park,2030,39.731979,-104.9664546,,681546.0,646778.0,False
Cheesman Park,2031,39.731979,-104.9664546,,722088.0,681022.0,False
Cheesman Park,2032,39.731979,-104.9664546,,762758.0,716437.0,False
Cheesman Park,2033,39.731979,-104.9664546,,803913.0,751870.0,False
Cheesman Park,2034,39.731979,-104.9664546,,845514.0,787434.0,False
Cheesman Park,2035,39.731979,-104.9664546,,887148.0,823395.0,False
City Park,2000,39.74734,-104.950285,244860.24435026778,,,True
City Park,2001,39.74734,-104.950285,281336.5936198528,,,True
City Park,2002,39.74734,-104.950285,301035.2889226082,,,True
City Park,2003,39.74734,-104.950285,301004.1611761486,,,True
City Park,2004,39.74734,-104.950285,317679.84219161636,,,True
City Park,2005,39.74734,-104.950285,331023.7546274378,,,True
City Park,2006,39.74734,-104.950285,351339.04857829417,,,True
City Park,2007,39.74734,-104.950285,354534.9140061179,,,True
City Park,2008,39.74734,-104.950285,352234.4857705846,,,True
City Park,2009,39.74734,-104.950285,347163.54742969235,,,True
City Park,2010,39.74734,-104.950285,345763.7625603396,,,True
City Park,2011,39.74734,-104.950285,329159.29067555565,,,True
City Park,2012,39.74734,-104.950285,335332.63641368184,,,True
City Park,2013,39.74734,-104.950285,374952.5354918777,,,True
City Park,2014,39.74734,-104.950285,410124.9762807795,,,True
City Park,2015,39.74734,-104.950285,460802.9249504099,,,True
City Park,2016,39.74734,-104.950285,501929.93503636896,,,True
City Park,2017,39.74734,-104.950285,541367.4851690197,,,True
City Park,2018,39.74734,-104.950285,583187.3658821598,,,True
City Park,2019,39.74734,-104.950285,602553.929283563,,,True
City Park,2020,39.74734,-104.950285,627957.031995789,,,True
City Park,2021,39.74734,-104.950285,699515.5274720847,,,True
City Park,2022,39.74734,-104.950285,780311.770984179,,,True
City Park,2023,39.74734,-104.950285,754516.3351900749,,,True
City Park,2024,39.74734,-104.950285,745134.7311898293,778015.0,722597.0,False
City Park,2025,39.74734,-104.950285,734070.4530718706,816898.0,746906.0,False
City Park,2026,39.74734,-104.950285,,856507.0,774104.0,False
City Park,2027,39.74734,-104.950285,,896151.0,803453.0,False
City Park,2028,39.74734,-104.950285,,936082.0,834596.0,False
City Park,2029,39.74734,-104.950285,,976320.0,867604.0,False
City Park,2030,39.74734,-104.950285,,1017197.0,902371.0,False
City Park,2031,39.74734,-104.950285,,1058327.0,938258.0,False
City Park,2032,39.74734,-104.950285,,1099457.0,974258.0,False
City Park,2033,39.74734,-104.950285,,1140653.0,1010259.0,False
City Park,2034,39.74734,-104.950285,,1182052.0,1046260.0,False
City Park,2035,39.74734,-104.950285,,1223573.0,1082261.0,False
City Park West,2000,39.7453761,-104.9665773,220700.32476337542,,,True
City Park West,2001,39.7453761,-104.9665773,254248.14970012626,,,True
City Park West,2002,39.7453761,-104.9665773,268081.53734445514,,,True
City Park West,2003,39.7453761,-104.9665773,270443.40235020255,,,True
City Park West,2004,39.7453761,-104.9665773,282615.3382286199,,,True
City Park West,2005,39.7453761,-104.9665773,298081.81572146097,,,True
City Park West,2006,39.7453761,-104.9665773,310311.829281647,,,True
City Park West,2007,39.7453761,-104.9665773,312779.4994583582,,,True
City Park West,2008,39.7453761,-104.9665773,303868.54472805874,,,True
City Park West,2009,39.7453761,-104.9665773,296863.5262313595,,,True
City Park West,2010,39.7453761,-104.9665773,288896.5776033614,,,True
City Park West,2011,39.7453761,-104.9665773,276591.0488606615,,,True
City Park West,2012,39.7453761,-104.9665773,287875.6640408818,,,True
City Park West,2013,39.7453761,-104.9665773,325496.6716982802,,,True
City Park West,2014,39.7453761,-104.9665773,362223.9379725521,,,True
City Park West,2015,39.7453761,-104.9665773,411681.1774218797,,,True
City Park West,2016,39.7453761,-104.9665773,457095.22655646614,,,True
City Park West,2017,39.7453761,-104.9665773,487616.68740596087,,,True
City Park West,2018,39.7453761,-104.9665773,518552.0213100847,,,True
City Park West,2019,39.7453761,-104.9665773,535974.7024230357,,,True
City Park West,2020,39.7453761,-104.9665773,549858.1665579065,,,True
City Park West,2021,39.7453761,-104.9665773,606474.8618118484,,,True
City Park West,2022,39.7453761,-104.9665773,674987.6058705313,,,True
City Park West,2023,39.7453761,-104.9665773,650919.3045109514,,,True
City Park West,2024,39.7453761,-104.9665773,638786.2057653088,678266.0,614750.0,False
City Park West,2025,39.7453761,-104.9665773,624289.1332806447,714442.0,634220.0,False
City Park West,2026,39.7453761,-104.9665773,,752619.0,655370.0,False
City Park West,2027,39.7453761,-104.9665773,,792406.0,678416.0,False
City Park West,2028,39.7453761,-104.9665773,,832329.0,703394.0,False
City Park West,2029,39.7453761,-104.9665773,,872432.0,730053.0,False
City Park West,2030,39.7453761,-104.9665773,,912743.0,759150.0,False
City Park West,2031,39.7453761,-104.9665773,,953249.0,790862.0,False
City Park West,2032,39.7453761,-104.9665773,,993754.0,824644.0,False
City Park West,2033,39.7453761,-104.9665773,,1034414.0,859646.0,False
City Park West,2034,39.7453761,-104.9665773,,1075699.0,895647.0,False
City Park West,2035,39.7453761,-104.9665773,,1116983.0,931648.0,False
Civic Center,2000,39.738181,-104.9877439,,,,True
Civic Center,2001,39.738181,-104.9877439,,,,True
Civic Center,2002,39.738181,-104.9877439,363506.0869353772,,,True
Civic Center,2003,39.738181,-104.9877439,360412.49207712855,,,True
Civic Center,2004,39.738181,-104.9877439,366439.22886958765,,,True
Civic Center,2005,39.738181,-104.9877439,373453.82156449696,,,True
Civic Center,2006,39.738181,-104.9877439,386773.4705516647,,,True
Civic Center,2007,39.738181,-104.9877439,388123.73842138035,,,True
Civic Center,2008,39.738181,-104.9877439,376798.6230796289,,,True
Civic Center,2009,39.738181,-104.9877439,365319.67727441486,,,True
Civic Center,2010,39.738181,-104.9877439,344975.10323505505,,,True
Civic Center,2011,39.738181,-104.9877439,329344.1621115815,,,True
Civic Center,2012,39.738181,-104.9877439,336680.8344815413,,,True
Civic Center,2013,39.738181,-104.9877439,375650.3861418531,,,True
Civic Center,2014,39.738181,-104.9877439,407430.68011366675,,,True
Civic Center,2015,39.738181,-104.9877439,454150.7207144755,,,True
Civic Center,2016,39.738181,-104.9877439,490239.4566693476,,,True
Civic Center,2017,39.738181,-104.9877439,511276.33546620165,,,True
Civic Center,2018,39.738181,-104.9877439,533467.0976527898,,,True
Civic Center,2019,39.738181,-104.9877439,553550.4082468413,,,True
Civic Center,2020,39.738181,-104.9877439,565828.6820283375,,,True
Civic Center,2021,39.738181,-104.9877439,585023.1811304006,,,True
Civic Center,2022,39.738181,-104.9877439,634649.3297396317,,,True
Civic Center,2023,39.738181,-104.9877439,607152.1834983433,,,True
Civic Center,2024,39.738181,-104.9877439,595870.1170845517,632054.0,637807.0,False
Civic Center,2025,39.738181,-104.9877439,581449.8114122739,658382.0,660434.0,False
Civic Center,2026,39.738181,-104.9877439,,696522.0,685649.0,False
Civic Center,2027,39.738181,-104.9877439,,736180.0,712631.0,False
Civic Center,2028,39.738181,-104.9877439,,776122.0,741142.0,False
Civic Center,2029,39.738181,-104.9877439,,817008.0,771647.0,False
Civic Center,2030,39.738181,-104.9877439,,858282.0,804617.0,False
Civic Center,2031,39.738181,-104.9877439,,899290.0,839634.0,False
Civic Center,2032,39.738181,-104.9877439,,940161.0,875296.0,False
Civic Center,2033,39.738181,-104.9877439,,981031.0,911297.0,False
Civic Center,2034,39.738181,-104.9877439,,1021902.0,947298.0,False
Civic Center,2035,39.738181,-104.9877439,,1063152.0,983299.0,False
Clayton,2000,39.76676,-104.9501994,128076.85195290479,,,True
Clayton,2001,39.76676,-104.9501994,158309.51138514886,,,True
Clayton,2002,39.76676,-104.9501994,172066.80322156908,,,True
Clayton,2003,39.76676,-104.9501994,174430.0470178422,,,True
Clayton,2004,39.76676,-104.9501994,176652.70137802977,,,True
Clayton,2005,39.76676,-104.9501994,183018.87076688485,,,True
Clayton,2006,39.76676,-104.9501994,183562.4464446822,,,True
Clayton,2007,39.76676,-104.9501994,181840.6128256089,,,True
Clayton,2008,39.76676,-104.9501994,167923.71523323772,,,True
Clayton,2009,39.76676,-104.9501994,163767.8097502575,,,True
Clayton,2010,39.76676,-104.9501994,165119.53356818669,,,True
Clayton,2011,39.76676,-104.9501994,158988.97958704457,,,True
Clayton,2012,39.76676,-104.9501994,158244.83229756984,,,True
Clayton,2013,39.76676,-104.9501994,180300.05039682976,,,True
Clayton,2014,39.76676,-104.9501994,217757.68656091744,,,True
Clayton,2015,39.76676,-104.9501994,274462.6993065272,,,True
Clayton,2016,39.76676,-104.9501994,316343.3824006851,,,True
Clayton,2017,39.76676,-104.9501994,347250.7094359575,,,True
Clayton,2018,39.76676,-104.9501994,379112.155918876,,,True
Clayton,2019,39.76676,-104.9501994,397673.1847695873,,,True
Clayton,2020,39.76676,-104.9501994,417101.09156134183,,,True
Clayton,2021,39.76676,-104.9501994,467809.67499332945,,,True
Clayton,2022,39.76676,-104.9501994,516934.4478913444,,,True
Clayton,2023,39.76676,-104.9501994,503152.27595920773,,,True
Clayton,2024,39.76676,-104.9501994,498080.52168751654,541715.0,497552.0,False
Clayton,2025,39.76676,-104.9501994,491450.38157029776,576584.0,518889.0,False
Clayton,2026,39.76676,-104.9501994,,613756.0,543550.0,False
Clayton,2027,39.76676,-104.9501994,,652693.0,570012.0,False
Clayton,2028,39.76676,-104.9501994,,692094.0,597210.0,False
Clayton,2029,39.76676,-104.9501994,,731575.0,626180.0,False
Clayton,2030,39.76676,-104.9501994,,771240.0,656897.0,False
Clayton,2031,39.76676,-104.9501994,,811310.0,690033.0,False
Clayton,2032,39.76676,-104.9501994,,851612.0,724795.0,False
Clayton,2033,39.76676,-104.9501994,,892516.0,760116.0,False
Clayton,2034,39.76676,-104.9501994,,933797.0,795744.0,False
Clayton,2035,39.76676,-104.9501994,,975247.0,831490.0,False
Cole,2000,39.76563,-104.9665571,136259.86891048765,,,True
Cole,2001,39.76563,-104.9665571,169988.75618785177,,,True
Cole,2002,39.76563,-104.9665571,187994.85290909038,,,True
Cole,2003,39.76563,-104.9665571,189790.41212187088,,,True
Cole,2004,39.76563,-104.9665571,193471.45986183654,,,True
Cole,2005,39.76563,-104.9665571,200146.9943029463,,,True
Cole,2006,39.76563,-104.9665571,208572.5294889039,,,True
Cole,2007,39.76563,-104.9665571,203591.54881799096,,,True
Cole,2008,39.76563,-104.9665571,192578.22298282405,,,True
Cole,2009,39.76563,-104.9665571,188235.79276087452,,,True
Cole,2010,39.76563,-104.9665571,190126.0946712273,,,True
Cole,2011,39.76563,-104.9665571,182866.31455362984,,,True
Cole,2012,39.76563,-104.9665571,181377.8489720558,,,True
Cole,2013,39.76563,-104.9665571,207138.7561659715,,,True
Cole,2014,39.76563,-104.9665571,247628.7580246793,,,True
Cole,2015,39.76563,-104.9665571,305738.6229850312,,,True
Cole,2016,39.76563,-104.9665571,347285.6866531538,,,True
Cole,2017,39.76563,-104.9665571,380755.97202249104,,,True
Cole,2018,39.76563,-104.9665571,415832.273006913,,,True
Cole,2019,39.76563,-104.9665571,437078.0640293956,,,True
Cole,2020,39.76563,-104.9665571,463062.42404115776,,,True
Cole,2021,39.76563,-104.9665571,519716.8266358043,,,True
Cole,2022,39.76563,-104.9665571,581638.7661036231,,,True
Cole,2023,39.76563,-104.9665571,568234.8679616491,,,True
Cole,2024,39.76563,-104.9665571,560411.5939073473,592917.0,543559.0,False
Cole,2025,39.76563,-104.9665571,546798.7624705934,630231.0,566050.0,False
Cole,2026,39.76563,-104.9665571,,669481.0,589341.0,False
Cole,2027,39.76563,-104.9665571,,710070.0,614117.0,False
Cole,2028,39.76563,-104.9665571,,750982.0,639892.0,False
Cole,2029,39.76563,-104.9665571,,791894.0,666443.0,False
Cole,2030,39.76563,-104.9665571,,832806.0,694197.0,False
Cole,2031,39.76563,-104.9665571,,873719.0,723663.0,False
Cole,2032,39.76563,-104.9665571,,914774.0,755264.0,False
Cole,2033,39.76563,-104.9665571,,955968.0,787724.0,False
Cole,2034,39.76563,-104.9665571,,997307.0,820806.0,False
Cole,2035,39.76563,-104.9665571,,1038789.0,854596.0,False
Congress Park,2000,39.7337198,-104.9483668,262715.63384921465,,,True
Congress Park,2001,39.7337198,-104.9483668,298900.65433060966,,,True
Congress Park,2002,39.7337198,-104.9483668,312299.2741186006,,,True
Congress Park,2003,39.7337198,-104.9483668,314439.7458784027,,,True
Congress Park,2004,39.7337198,-104.9483668,322203.42854622874,,,True
Congress Park,2005,39.7337198,-104.9483668,336981.0547910908,,,True
Congress Park,2006,39.7337198,-104.9483668,356340.0764725334,,,True
Congress Park,2007,39.7337198,-104.9483668,358896.8788203111,,,True
Congress Park,2008,39.7337198,-104.9483668,350464.165182238,,,True
Congress Park,2009,39.7337198,-104.9483668,340821.12669094675,,,True
Congress Park,2010,39.7337198,-104.9483668,343583.43027414737,,,True
Congress Park,2011,39.7337198,-104.9483668,334703.63728160184,,,True
Congress Park,2012,39.7337198,-104.9483668,350390.7720743933,,,True
Congress Park,2013,39.7337198,-104.9483668,394831.96476515924,,,True
Congress Park,2014,39.7337198,-104.9483668,433363.7029813956,,,True
Congress Park,2015,39.7337198,-104.9483668,486497.68923515273,,,True
Congress Park,2016,39.7337198,-104.9483668,524721.3127054618,,,True
Congress Park,2017,39.7337198,-104.9483668,560316.9547787219,,,True
Congress Park,2018,39.7337198,-104.9483668,602450.7773358844,,,True
Congress Park,2019,39.7337198,-104.9483668,631767.9439833369,,,True
Congress Park,2020,39.7337198,-104.9483668,660411.4087793893,,,True
Congress Park,2021,39.7337198,-104.9483668,743546.3412580433,,,True
Congress Park,2022,39.7337198,-104.9483668,838092.8113859153,,,True
Congress Park,2023,39.7337198,-104.9483668,816030.879900118,,,True
Congress Park,2024,39.7337198,-104.9483668,808248.0200595075,809294.0,693873.0,False
Congress Park,2025,39.7337198,-104.9483668,804883.562082537,847546.0,712678.0,False
Congress Park,2026,39.7337198,-104.9483668,,886568.0,731816.0,False
Congress Park,2027,39.7337198,-104.9483668,,925901.0,752279.0,False
Congress Park,2028,39.7337198,-104.9483668,,965644.0,775020.0,False
Congress Park,2029,39.7337198,-104.9483668,,1005798.0,799351.0,False
Congress Park,2030,39.7337198,-104.9483668,,1046049.0,827147.0,False
Congress Park,2031,39.7337198,-104.9483668,,1086666.0,857047.0,False
Congress Park,2032,39.7337198,-104.9483668,,1127557.0,889631.0,False
Congress Park,2033,39.7337198,-104.9483668,,1168661.0,923950.0,False
Congress Park,2034,39.7337198,-104.9483668,,1209915.0,959289.0,False
Congress Park,2035,39.7337198,-104.9483668,,1251315.0,995035.0,False
Cory - Merrill,2000,39.6883368,-104.9477142,315222.82572468044,,,True
Cory - Merrill,2001,39.6883368,-104.9477142,357512.2418394878,,,True
Cory - Merrill,2002,39.6883368,-104.9477142,369292.6892922046,,,True
Cory - Merrill,2003,39.6883368,-104.9477142,376341.325373445,,,True
Cory - Merrill,2004,39.6883368,-104.9477142,390113.5598642838,,,True
Cory - Merrill,2005,39.6883368,-104.9477142,416544.76244661625,,,True
Cory - Merrill,2006,39.6883368,-104.9477142,447944.43333519396,,,True
Cory - Merrill,2007,39.6883368,-104.9477142,456102.31294518145,,,True
Cory - Merrill,2008,39.6883368,-104.9477142,432655.7024462919,,,True
Cory - Merrill,2009,39.6883368,-104.9477142,419575.85111548967,,,True
Cory - Merrill,2010,39.6883368,-104.9477142,411664.3379404685,,,True
Cory - Merrill,2011,39.6883368,-104.9477142,398971.30685620545,,,True
Cory - Merrill,2012,39.6883368,-104.9477142,412341.41638594953,,,True
Cory - Merrill,2013,39.6883368,-104.9477142,454283.2147787378,,,True
Cory - Merrill,2014,39.6883368,-104.9477142,494278.51755940256,,,True
Cory - Merrill,2015,39.6883368,-104.9477142,542656.6828736326,,,True
Cory - Merrill,2016,39.6883368,-104.9477142,580227.2969350318,,,True
Cory - Merrill,2017,39.6883368,-104.9477142,620668.3109501962,,,True
Cory - Merrill,2018,39.6883368,-104.9477142,655274.9560705038,,,True
Cory - Merrill,2019,39.6883368,-104.9477142,677827.5270382612,,,True
Cory - Merrill,2020,39.6883368,-104.9477142,712490.1597737106,,,True
Cory - Merrill,2021,39.6883368,-104.9477142,797938.9902862989,,,True
Cory - Merrill,2022,39.6883368,-104.9477142,914885.7593692875,,,True
Cory - Merrill,2023,39.6883368,-104.9477142,907581.7068776977,,,True
Cory - Merrill,2024,39.6883368,-104.9477142,900417.9163743303,884355.0,786010.0,False
Cory - Merrill,2025,39.6883368,-104.9477142,901873.8924207764,924436.0,808844.0,False
Cory - Merrill,2026,39.6883368,-104.9477142,,964844.0,832484.0,False
Cory - Merrill,2027,39.6883368,-104.9477142,,1005565.0,857454.0,False
Cory - Merrill,2028,39.6883368,-104.9477142,,1046566.0,884260.0,False
Cory - Merrill,2029,39.6883368,-104.9477142,,1087993.0,913226.0,False
Cory - Merrill,2030,39.6883368,-104.9477142,,1129465.0,944508.0,False
Cory - Merrill,2031,39.6883368,-104.9477142,,1170938.0,977542.0,False
Cory - Merrill,2032,39.6883368,-104.9477142,,1212413.0,1011739.0,False
Cory - Merrill,2033,39.6883368,-104.9477142,,1254097.0,1047235.0,False
Cory - Merrill,2034,39.6883368,-104.9477142,,1295780.0,1083236.0,False
Cory - Merrill,2035,39.6883368,-104.9477142,,1337464.0,1119237.0,False
Denver International Airport,2000,39.8606676,-104.6853673,,,,True
Denver International Airport,2001,39.8606676,-104.6853673,,,,True
Denver International Airport,2002,39.8606676,-104.6853673,,,,True
Denver International Airport,2003,39.8606676,-104.6853673,,,,True
Denver International Airport,2004,39.8606676,-104.6853673,,,,True
Denver International Airport,2005,39.8606676,-104.6853673,,,,True
Denver International Airport,2006,39.8606676,-104.6853673,,,,True
Denver International Airport,2007,39.8606676,-104.6853673,,,,True
Denver International Airport,2008,39.8606676,-104.6853673,125802.04897950351,,,True
Denver International Airport,2009,39.8606676,-104.6853673,120375.65419100686,,,True
Denver International Airport,2010,39.8606676,-104.6853673,121340.14366063986,,,True
Denver International Airport,2011,39.8606676,-104.6853673,108521.076084618,,,True
Denver International Airport,2012,39.8606676,-104.6853673,110871.96010080505,,,True
Denver International Airport,2013,39.8606676,-104.6853673,133636.1840806443,,,True
Denver International Airport,2014,39.8606676,-104.6853673,152351.61130965917,,,True
Denver International Airport,2015,39.8606676,-104.6853673,176957.60920818275,,,True
Denver International Airport,2016,39.8606676,-104.6853673,203791.7586782532,,,True
Denver International Airport,2017,39.8606676,-104.6853673,235644.99444306662,,,True
Denver International Airport,2018,39.8606676,-104.6853673,265393.1628578015,,,True
Denver International Airport,2019,39.8606676,-104.6853673,279358.6174917474,,,True
Denver International Airport,2020,39.8606676,-104.6853673,294687.7771919599,,,True
Denver International Airport,2021,39.8606676,-104.6853673,335067.98986909207,,,True
Denver International Airport,2022,39.8606676,-104.6853673,392180.5982764505,,,True
Denver International Airport,2023,39.8606676,-104.6853673,387720.6122259236,,,True
Denver International Airport,2024,39.8606676,-104.6853673,389720.02832160384,413291.0,379166.0,False
Denver International Airport,2025,39.8606676,-104.6853673,387062.17600464495,445356.0,397159.0,False
Denver International Airport,2026,39.8606676,-104.6853673,,482817.0,415152.0,False
Denver International Airport,2027,39.8606676,-104.6853673,,522567.0,433306.0,False
Denver International Airport,2028,39.8606676,-104.6853673,,562506.0,451725.0,False
Denver International Airport,2029,39.8606676,-104.6853673,,603140.0,470181.0,False
Denver International Airport,2030,39.8606676,-104.6853673,,643875.0,489740.0,False
Denver International Airport,2031,39.8606676,-104.6853673,,684716.0,509596.0,False
Denver International Airport,2032,39.8606676,-104.6853673,,725572.0,530644.0,False
Denver International Airport,2033,39.8606676,-104.6853673,,766461.0,553290.0,False
Denver International Airport,2034,39.8606676,-104.6853673,,807581.0,577190.0,False
Denver International Airport,2035,39.8606676,-104.6853673,,848824.0,602066.0,False
East Colfax,2000,39.7406288,-104.8977476,122592.53077075533,,,True
East Colfax,2001,39.7406288,-104.8977476,142212.15111600875,,,True
East Colfax,2002,39.7406288,-104.8977476,152839.36269628507,,,True
East Colfax,2003,39.7406288,-104.8977476,157151.2700655499,,,True
East Colfax,2004,39.7406288,-104.8977476,158265.16513012213,,,True
East Colfax,2005,39.7406288,-104.8977476,163292.88223849548,,,True
East Colfax,2006,39.7406288,-104.8977476,164022.67670595256,,,True
East Colfax,2007,39.7406288,-104.8977476,158995.0104835933,,,True
East Colfax,2008,39.7406288,-104.8977476,147335.29578319975,,,True
East Colfax,2009,39.7406288,-104.8977476,144145.30741414326,,,True
East Colfax,2010,39.7406288,-104.8977476,145083.46649450134,,,True
East Colfax,2011,39.7406288,-104.8977476,134286.63694779898,,,True
East Colfax,2012,39.7406288,-104.8977476,137417.93903476893,,,True
East Colfax,2013,39.7406288,-104.8977476,157336.54316771548,,,True
East Colfax,2014,39.7406288,-104.8977476,180029.63435735108,,,True
East Colfax,2015,39.7406288,-104.8977476,217234.37137787195,,,True
East Colfax,2016,39.7406288,-104.8977476,256174.63380163783,,,True
East Colfax,2017,39.7406288,-104.8977476,284577.2531033686,,,True
East Colfax,2018,39.7406288,-104.8977476,316018.48192222393,,,True
East Colfax,2019,39.7406288,-104.8977476,332485.83763303375,,,True
East Colfax,2020,39.7406288,-104.8977476,351973.6702380381,,,True
East Colfax,2021,39.7406288,-104.8977476,399701.10020723403,,,True
East Colfax,2022,39.7406288,-104.8977476,445993.1067058377,,,True
East Colfax,2023,39.7406288,-104.8977476,435054.4356467246,,,True
East Colfax,2024,39.7406288,-104.8977476,431280.8788441616,475828.0,425270.0,False
East Colfax,2025,39.7406288,-104.8977476,427030.2961511223,511467.0,449551.0,False
East Colfax,2026,39.7406288,-104.8977476,,550186.0,480783.0,False
East Colfax,2027,39.7406288,-104.8977476,,589686.0,514566.0,False
East Colfax,2028,39.7406288,-104.8977476,,629479.0,549280.0,False
East Colfax,2029,39.7406288,-104.8977476,,669846.0,585247.0,False
East Colfax,2030,39.7406288,-104.8977476,,710534.0,621248.0,False
East Colfax,2031,39.7406288,-104.8977476,,751783.0,657249.0,False
East Colfax,2032,39.7406288,-104.8977476,,793165.0,693250.0,False
East Colfax,2033,39.7406288,-104.8977476,,834754.0,729251.0,False
East Colfax,2034,39.7406288,-104.8977476,,876414.0,765251.0,False
East Colfax,2035,39.7406288,-104.8977476,,918312.0,801252.0,False
Elyria Swansea,2000,39.7829579,-104.9581129,121402.7206010638,,,True
Elyria Swansea,2001,39.7829579,-104.9581129,146007.98682308136,,,True
Elyria Swansea,2002,39.7829579,-104.9581129,157902.3880407088,,,True
Elyria Swansea,2003,39.7829579,-104.9581129,159002.89160250986,,,True
Elyria Swansea,2004,39.7829579,-104.9581129,161404.66738901657,,,True
Elyria Swansea,2005,39.7829579,-104.9581129,158960.92613346395,,,True
Elyria Swansea,2006,39.7829579,-104.9581129,155167.8789511471,,,True
Elyria Swansea,2007,39.7829579,-104.9581129,138733.45263574514,,,True
Elyria Swansea,2008,39.7829579,-104.9581129,112193.37942209393,,,True
Elyria Swansea,2009,39.7829579,-104.9581129,99600.1740509488,,,True
Elyria Swansea,2010,39.7829579,-104.9581129,101434.17621619343,,,True
Elyria Swansea,2011,39.7829579,-104.9581129,87971.04282162934,,,True
Elyria Swansea,2012,39.7829579,-104.9581129,81291.2599498988,,,True
Elyria Swansea,2013,39.7829579,-104.9581129,102722.09414224706,,,True
Elyria Swansea,2014,39.7829579,-104.9581129,126813.9917036397,,,True
Elyria Swansea,2015,39.7829579,-104.9581129,161111.41300278017,,,True
Elyria Swansea,2016,39.7829579,-104.9581129,192885.92099111338,,,True
Elyria Swansea,2017,39.7829579,-104.9581129,221717.39933435209,,,True
Elyria Swansea,2018,39.7829579,-104.9581129,250864.54549181674,,,True
Elyria Swansea,2019,39.7829579,-104.9581129,274615.2753045347,,,True
Elyria Swansea,2020,39.7829579,-104.9581129,293414.71983860113,,,True
Elyria Swansea,2021,39.7829579,-104.9581129,336134.24041134625,,,True
Elyria Swansea,2022,39.7829579,-104.9581129,377428.15133710596,,,True
Elyria Swansea,2023,39.7829579,-104.9581129,368893.60597078694,,,True
